FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,68901,8,128134,16955,12336,89753,DifferenceAntichain+TreeSet+lazyB+GBA,32880,false
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,68901,8,128134,16955,12336,89753,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,30994,false
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,36310,5,68422,23532,23561,43591,DifferenceAntichain+TreeSet+GBA,22933,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,36310,5,68422,23532,23561,43591,DifferenceAntichain+TreeSet+lazyS+GBA,25009,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,36310,5,68422,23532,23561,43590,DifferenceAntichain+TreeSet+lazyB+GBA,29249,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,36310,5,68422,23532,23561,43590,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,21707,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,36310,5,68422,23532,23561,43591,DifferenceAntichain+TreeSet+GBA,24580,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,36310,5,68422,23532,23561,43591,DifferenceAntichain+TreeSet+lazyS+GBA,23530,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,36310,5,68422,23532,23561,43590,DifferenceAntichain+TreeSet+lazyB+GBA,25747,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,36310,5,68422,23532,23561,43590,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,23252,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,36310,5,68422,23532,23561,43591,DifferenceAntichain+TreeSet+GBA,24843,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,36310,5,68422,23532,23561,43591,DifferenceAntichain+TreeSet+lazyS+GBA,24075,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,36310,5,68422,23532,23561,43590,DifferenceAntichain+TreeSet+lazyB+GBA,23395,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,36310,5,68422,23532,23561,43590,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,28673,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,36310,9,68422,98857,23561,87193,DifferenceAntichain+TreeSet+GBA,49984,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,36310,9,68422,98857,23561,79906,DifferenceAntichain+TreeSet+lazyS+GBA,44029,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,36310,9,68422,98857,23561,92025,DifferenceAntichain+TreeSet+lazyB+GBA,48873,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,36310,9,68422,98857,23561,84738,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,46544,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,36310,9,68422,98857,23561,87193,DifferenceAntichain+TreeSet+GBA,47377,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,36310,9,68422,98857,23561,79906,DifferenceAntichain+TreeSet+lazyS+GBA,43717,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,36310,9,68422,98857,23561,92025,DifferenceAntichain+TreeSet+lazyB+GBA,47900,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,36310,9,68422,98857,23561,84738,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,45195,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,36310,9,68422,98857,23561,87193,DifferenceAntichain+TreeSet+GBA,48539,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,36310,9,68422,98857,23561,79906,DifferenceAntichain+TreeSet+lazyS+GBA,43642,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,36310,9,68422,98857,23561,92025,DifferenceAntichain+TreeSet+lazyB+GBA,50499,true
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,36310,9,68422,98857,23561,84738,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,45676,true
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+GBA,31160,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+lazyS+GBA,32467,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+lazyB+GBA,31261,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,30382,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+GBA,1332,memory-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyS+GBA,1293,memory-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyB+GBA,1529,memory-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,9555,memory-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+GBA,33910,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+lazyS+GBA,31578,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+lazyB+GBA,30256,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,30520,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,92991,8,171871,23420,17406,115673,DifferenceAntichain+TreeSet+GBA,49167,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyS+GBA,1582,memory-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,92991,8,171871,23420,17406,115673,DifferenceAntichain+TreeSet+lazyB+GBA,48536,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,92991,8,171871,23420,17406,115673,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,48887,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+GBA,30116,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+lazyS+GBA,31823,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+lazyB+GBA,32031,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration6.ats,false,false,72066,3,134263,15477,17406,73161,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,30994,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,92991,8,171871,23420,17406,115673,DifferenceAntichain+TreeSet+GBA,48945,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,92991,8,171871,23420,17406,115673,DifferenceAntichain+TreeSet+lazyS+GBA,48963,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,92991,8,171871,23420,17406,115673,DifferenceAntichain+TreeSet+lazyB+GBA,49174,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,92991,8,171871,23420,17406,115673,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,48849,false
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+GBA,60002,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyS+GBA,60001,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyB+GBA,60001,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,60002,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+GBA,60002,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyS+GBA,60002,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyB+GBA,60002,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,60002,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+GBA,60002,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyS+GBA,60002,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyB+GBA,60001,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration6.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,60002,time-out
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+GBA,5612,false
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+lazyS+GBA,4839,false
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+lazyB+GBA,6679,false
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,6718,false
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+GBA,5992,false
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+lazyS+GBA,6430,false
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+lazyB+GBA,6335,false
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,6454,false
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+GBA,4310,false
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+lazyS+GBA,5006,false
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+lazyB+GBA,6311,false
elevator_spec9_product11_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,3610,85,6818,33145,4557,19160,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,4647,false
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,4321,5,8150,6947,9195,7090,DifferenceAntichain+TreeSet+GBA,1827,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,4321,5,8150,6947,9195,7090,DifferenceAntichain+TreeSet+lazyS+GBA,1913,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,4321,5,8150,6947,9195,7088,DifferenceAntichain+TreeSet+lazyB+GBA,4832,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,4321,5,8150,6947,9195,7088,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,3064,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,4321,5,8150,6947,9195,7090,DifferenceAntichain+TreeSet+GBA,1925,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,4321,5,8150,6947,9195,7090,DifferenceAntichain+TreeSet+lazyS+GBA,2005,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,4321,5,8150,6947,9195,7088,DifferenceAntichain+TreeSet+lazyB+GBA,2922,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,4321,5,8150,6947,9195,7088,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,3889,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,4321,5,8150,6947,9195,7090,DifferenceAntichain+TreeSet+GBA,3111,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,4321,5,8150,6947,9195,7090,DifferenceAntichain+TreeSet+lazyS+GBA,1753,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,4321,5,8150,6947,9195,7088,DifferenceAntichain+TreeSet+lazyB+GBA,3878,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,4321,5,8150,6947,9195,7088,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,3125,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,4321,9,8150,32359,9195,14205,DifferenceAntichain+TreeSet+GBA,4885,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,4321,9,8150,32359,9195,11424,DifferenceAntichain+TreeSet+lazyS+GBA,4230,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,4321,9,8150,32359,9195,14821,DifferenceAntichain+TreeSet+lazyB+GBA,5655,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,4321,9,8150,32359,9195,12040,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,4085,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,4321,9,8150,32359,9195,14205,DifferenceAntichain+TreeSet+GBA,4783,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,4321,9,8150,32359,9195,11424,DifferenceAntichain+TreeSet+lazyS+GBA,4172,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,4321,9,8150,32359,9195,14821,DifferenceAntichain+TreeSet+lazyB+GBA,4968,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,4321,9,8150,32359,9195,12040,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,3856,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,4321,9,8150,32359,9195,14205,DifferenceAntichain+TreeSet+GBA,5004,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,4321,9,8150,32359,9195,11424,DifferenceAntichain+TreeSet+lazyS+GBA,4162,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,4321,9,8150,32359,9195,14821,DifferenceAntichain+TreeSet+lazyB+GBA,4627,true
elevator_spec9_product26_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,4321,9,8150,32359,9195,12040,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,3875,true
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+GBA,7038,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+lazyS+GBA,6862,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+lazyB+GBA,6638,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,6989,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration5.ats,false,false,32963,85,60262,52229,6921,219116,DifferenceAntichain+TreeSet+GBA,38955,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration5.ats,false,false,32963,85,60262,52229,6921,219116,DifferenceAntichain+TreeSet+lazyS+GBA,40567,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration5.ats,false,false,32963,85,60262,52229,6921,219116,DifferenceAntichain+TreeSet+lazyB+GBA,40914,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration5.ats,false,false,32963,85,60262,52229,6921,219116,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,40239,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+GBA,6780,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+lazyS+GBA,7354,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+lazyB+GBA,6667,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,6041,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration5.ats,false,false,32959,85,60258,52229,6921,219112,DifferenceAntichain+TreeSet+GBA,38086,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration5.ats,false,false,32959,85,60258,52229,6921,219112,DifferenceAntichain+TreeSet+lazyS+GBA,39851,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration5.ats,false,false,32959,85,60258,52229,6921,219112,DifferenceAntichain+TreeSet+lazyB+GBA,40465,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration5.ats,false,false,32959,85,60258,52229,6921,219112,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,40867,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+GBA,7019,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+lazyS+GBA,8880,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+lazyB+GBA,7084,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration4.ats,false,false,15800,3,29603,5220,6921,18419,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,5296,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,32959,85,60258,52229,6921,219112,DifferenceAntichain+TreeSet+GBA,38941,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,32959,85,60258,52229,6921,219112,DifferenceAntichain+TreeSet+lazyS+GBA,39098,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,32959,85,60258,52229,6921,219112,DifferenceAntichain+TreeSet+lazyB+GBA,39551,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,32959,85,60258,52229,6921,219112,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,41458,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+GBA,60002,time-out
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration4.ats,false,false,15800,13,29603,41314,6921,214039,DifferenceAntichain+TreeSet+lazyS+GBA,39405,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyB+GBA,60002,time-out
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration4.ats,false,false,15800,13,29603,41314,6921,256106,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,43096,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+GBA,60001,time-out
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration4.ats,false,false,15800,13,29603,41314,6921,214039,DifferenceAntichain+TreeSet+lazyS+GBA,35657,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyB+GBA,60002,time-out
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration4.ats,false,false,15800,13,29603,41314,6921,256106,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,43730,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+GBA,60002,time-out
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,15800,13,29603,41314,6921,214039,DifferenceAntichain+TreeSet+lazyS+GBA,36825,false
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyB+GBA,60002,time-out
elevator_spec9_product31_true-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,15800,13,29603,41314,6921,256106,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,42824,false
elevator_spec9_product32_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,7143,5,13455,10220,13559,11614,DifferenceAntichain+TreeSet+GBA,3682,true
elevator_spec9_product32_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,7143,5,13455,10220,13559,11614,DifferenceAntichain+TreeSet+lazyS+GBA,3858,true
