FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,PAIR_REJECT_ANTICHAIN,PAIR_DELETE_ANTICHAIN,PAIR_INGNORE_ANTICHAIN,PAIR_LEFT_ANTICHAIN,TRANS_USED_SND_BUCHI,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration12.ats,false,false,445,7,487,52,37,0,0,0,0,0,717,DifferenceTarjan+TreeSet+lazyS+GBA,46,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration12.ats,false,false,445,7,487,52,37,0,0,0,0,0,752,DifferenceTarjan+TreeSet+lazyB+BA,43,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration12.ats,false,false,445,7,487,52,37,0,0,0,0,0,717,DifferenceTarjan+TreeSet+lazyB+GBA,43,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration12.ats,false,false,445,7,487,52,37,0,0,0,0,0,752,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,44,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration12.ats,false,false,445,7,487,52,37,0,0,0,0,0,717,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,58,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,69,DifferenceTarjan+TreeSet+BA,24,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,68,DifferenceTarjan+TreeSet+GBA,23,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,69,DifferenceTarjan+TreeSet+lazyS+BA,23,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,68,DifferenceTarjan+TreeSet+lazyS+GBA,22,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,69,DifferenceTarjan+TreeSet+lazyB+BA,21,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,68,DifferenceTarjan+TreeSet+lazyB+GBA,21,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,69,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,21,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,68,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,22,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,106,DifferenceTarjan+TreeSet+BA,28,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,104,DifferenceTarjan+TreeSet+GBA,25,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,106,DifferenceTarjan+TreeSet+lazyS+BA,30,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,104,DifferenceTarjan+TreeSet+lazyS+GBA,24,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,106,DifferenceTarjan+TreeSet+lazyB+BA,24,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,104,DifferenceTarjan+TreeSet+lazyB+GBA,24,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,106,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,24,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,104,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,25,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,173,DifferenceTarjan+TreeSet+BA,26,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,170,DifferenceTarjan+TreeSet+GBA,26,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,173,DifferenceTarjan+TreeSet+lazyS+BA,32,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,170,DifferenceTarjan+TreeSet+lazyS+GBA,34,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,173,DifferenceTarjan+TreeSet+lazyB+BA,25,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,170,DifferenceTarjan+TreeSet+lazyB+GBA,32,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,173,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,28,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,170,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,26,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,419,DifferenceTarjan+TreeSet+BA,43,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,415,DifferenceTarjan+TreeSet+GBA,35,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,419,DifferenceTarjan+TreeSet+lazyS+BA,37,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,415,DifferenceTarjan+TreeSet+lazyS+GBA,35,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,419,DifferenceTarjan+TreeSet+lazyB+BA,34,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,415,DifferenceTarjan+TreeSet+lazyB+GBA,36,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,419,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,34,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,415,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,34,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration7.ats,false,false,318,9,344,50,37,0,0,0,0,0,597,DifferenceTarjan+TreeSet+BA,38,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration7.ats,false,false,318,9,344,50,37,0,0,0,0,0,595,DifferenceTarjan+TreeSet+GBA,51,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration7.ats,false,false,318,9,344,50,37,0,0,0,0,0,597,DifferenceTarjan+TreeSet+lazyS+BA,52,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration7.ats,false,false,318,9,344,50,37,0,0,0,0,0,595,DifferenceTarjan+TreeSet+lazyS+GBA,41,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration7.ats,false,false,318,9,344,50,37,0,0,0,0,0,597,DifferenceTarjan+TreeSet+lazyB+BA,37,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration7.ats,false,false,318,9,344,50,37,0,0,0,0,0,595,DifferenceTarjan+TreeSet+lazyB+GBA,38,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration7.ats,false,false,318,9,344,50,37,0,0,0,0,0,597,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,38,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration7.ats,false,false,318,9,344,50,37,0,0,0,0,0,595,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,46,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration8.ats,false,false,479,9,519,57,37,0,0,0,0,0,716,DifferenceTarjan+TreeSet+BA,58,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration8.ats,false,false,479,9,519,57,37,0,0,0,0,0,698,DifferenceTarjan+TreeSet+GBA,59,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration8.ats,false,false,479,9,519,57,37,0,0,0,0,0,716,DifferenceTarjan+TreeSet+lazyS+BA,42,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration8.ats,false,false,479,9,519,57,37,0,0,0,0,0,698,DifferenceTarjan+TreeSet+lazyS+GBA,45,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration8.ats,false,false,479,9,519,57,37,0,0,0,0,0,712,DifferenceTarjan+TreeSet+lazyB+BA,58,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration8.ats,false,false,479,9,519,57,37,0,0,0,0,0,698,DifferenceTarjan+TreeSet+lazyB+GBA,58,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration8.ats,false,false,479,9,519,57,37,0,0,0,0,0,712,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,56,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration8.ats,false,false,479,9,519,57,37,0,0,0,0,0,698,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,42,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration9.ats,false,false,337,20,366,66,37,0,0,0,0,0,500,DifferenceTarjan+TreeSet+BA,41,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration9.ats,false,false,337,20,366,66,37,0,0,0,0,0,473,DifferenceTarjan+TreeSet+GBA,41,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration9.ats,false,false,337,20,366,66,37,0,0,0,0,0,500,DifferenceTarjan+TreeSet+lazyS+BA,53,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration9.ats,false,false,337,20,366,66,37,0,0,0,0,0,473,DifferenceTarjan+TreeSet+lazyS+GBA,52,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration9.ats,false,false,337,20,366,66,37,0,0,0,0,0,473,DifferenceTarjan+TreeSet+lazyB+BA,41,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration9.ats,false,false,337,20,366,66,37,0,0,0,0,0,472,DifferenceTarjan+TreeSet+lazyB+GBA,42,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration9.ats,false,false,337,20,366,66,37,0,0,0,0,0,473,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,51,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY3_Iteration9.ats,false,false,337,20,366,66,37,0,0,0,0,0,472,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,41,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration10.ats,false,false,442,7,481,52,37,0,0,0,0,0,714,DifferenceTarjan+TreeSet+BA,42,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration10.ats,false,false,442,7,481,52,37,0,0,0,0,0,707,DifferenceTarjan+TreeSet+GBA,58,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration10.ats,false,false,442,7,481,52,37,0,0,0,0,0,714,DifferenceTarjan+TreeSet+lazyS+BA,49,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration10.ats,false,false,442,7,481,52,37,0,0,0,0,0,707,DifferenceTarjan+TreeSet+lazyS+GBA,45,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration10.ats,false,false,442,7,481,52,37,0,0,0,0,0,713,DifferenceTarjan+TreeSet+lazyB+BA,40,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration10.ats,false,false,442,7,481,52,37,0,0,0,0,0,707,DifferenceTarjan+TreeSet+lazyB+GBA,42,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration10.ats,false,false,442,7,481,52,37,0,0,0,0,0,713,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,40,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration10.ats,false,false,442,7,481,52,37,0,0,0,0,0,707,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,54,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration11.ats,false,false,308,20,336,79,37,0,0,0,0,0,913,DifferenceTarjan+TreeSet+BA,55,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration11.ats,false,false,308,20,336,79,37,0,0,0,0,0,807,DifferenceTarjan+TreeSet+GBA,50,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration11.ats,false,false,308,20,336,79,37,0,0,0,0,0,843,DifferenceTarjan+TreeSet+lazyS+BA,68,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration11.ats,false,false,308,20,336,79,37,0,0,0,0,0,750,DifferenceTarjan+TreeSet+lazyS+GBA,48,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration11.ats,false,false,308,20,336,79,37,0,0,0,0,0,913,DifferenceTarjan+TreeSet+lazyB+BA,69,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration11.ats,false,false,308,20,336,79,37,0,0,0,0,0,807,DifferenceTarjan+TreeSet+lazyB+GBA,69,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration11.ats,false,false,308,20,336,79,37,0,0,0,0,0,843,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,50,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration11.ats,false,false,308,20,336,79,37,0,0,0,0,0,750,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,67,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration12.ats,false,false,466,9,511,49,37,0,0,0,0,0,906,DifferenceTarjan+TreeSet+BA,44,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration12.ats,false,false,466,9,511,49,37,0,0,0,0,0,902,DifferenceTarjan+TreeSet+GBA,47,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration12.ats,false,false,466,9,511,49,37,0,0,0,0,0,906,DifferenceTarjan+TreeSet+lazyS+BA,45,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration12.ats,false,false,466,9,511,49,37,0,0,0,0,0,902,DifferenceTarjan+TreeSet+lazyS+GBA,61,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration12.ats,false,false,466,9,511,49,37,0,0,0,0,0,906,DifferenceTarjan+TreeSet+lazyB+BA,44,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration12.ats,false,false,466,9,511,49,37,0,0,0,0,0,902,DifferenceTarjan+TreeSet+lazyB+GBA,59,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration12.ats,false,false,466,9,511,49,37,0,0,0,0,0,906,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,46,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration12.ats,false,false,466,9,511,49,37,0,0,0,0,0,902,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,55,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration13.ats,false,false,386,8,424,66,37,0,0,0,0,0,786,DifferenceTarjan+TreeSet+BA,43,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration13.ats,false,false,386,8,424,66,37,0,0,0,0,0,705,DifferenceTarjan+TreeSet+GBA,39,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration13.ats,false,false,386,8,424,66,37,0,0,0,0,0,767,DifferenceTarjan+TreeSet+lazyS+BA,45,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration13.ats,false,false,386,8,424,66,37,0,0,0,0,0,690,DifferenceTarjan+TreeSet+lazyS+GBA,57,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration13.ats,false,false,386,8,424,66,37,0,0,0,0,0,786,DifferenceTarjan+TreeSet+lazyB+BA,40,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration13.ats,false,false,386,8,424,66,37,0,0,0,0,0,704,DifferenceTarjan+TreeSet+lazyB+GBA,58,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration13.ats,false,false,386,8,424,66,37,0,0,0,0,0,767,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,45,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration13.ats,false,false,386,8,424,66,37,0,0,0,0,0,689,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,42,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,69,DifferenceTarjan+TreeSet+BA,23,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,68,DifferenceTarjan+TreeSet+GBA,22,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,69,DifferenceTarjan+TreeSet+lazyS+BA,22,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,68,DifferenceTarjan+TreeSet+lazyS+GBA,22,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,69,DifferenceTarjan+TreeSet+lazyB+BA,21,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,68,DifferenceTarjan+TreeSet+lazyB+GBA,22,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,69,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,32,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,28,8,30,23,37,0,0,0,0,0,68,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,22,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,106,DifferenceTarjan+TreeSet+BA,25,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,104,DifferenceTarjan+TreeSet+GBA,24,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,106,DifferenceTarjan+TreeSet+lazyS+BA,25,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,104,DifferenceTarjan+TreeSet+lazyS+GBA,23,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,106,DifferenceTarjan+TreeSet+lazyB+BA,25,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,104,DifferenceTarjan+TreeSet+lazyB+GBA,25,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,106,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,25,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,56,9,60,44,37,0,0,0,0,0,104,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,24,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,173,DifferenceTarjan+TreeSet+BA,33,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,170,DifferenceTarjan+TreeSet+GBA,25,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,173,DifferenceTarjan+TreeSet+lazyS+BA,25,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,170,DifferenceTarjan+TreeSet+lazyS+GBA,28,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,173,DifferenceTarjan+TreeSet+lazyB+BA,32,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,170,DifferenceTarjan+TreeSet+lazyB+GBA,26,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,173,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,25,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,79,8,86,63,37,0,0,0,0,0,170,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,31,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,419,DifferenceTarjan+TreeSet+BA,43,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,415,DifferenceTarjan+TreeSet+GBA,44,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,419,DifferenceTarjan+TreeSet+lazyS+BA,43,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,415,DifferenceTarjan+TreeSet+lazyS+GBA,37,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,419,DifferenceTarjan+TreeSet+lazyB+BA,44,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,415,DifferenceTarjan+TreeSet+lazyB+GBA,43,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,419,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,34,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration6.ats,false,false,150,7,164,48,37,0,0,0,0,0,415,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,36,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_ORIGINAL_Iteration7.ats,false,false,318,9,344,50,37,0,0,0,0,0,597,DifferenceTarjan+TreeSet+BA,49,false
