FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,PAIR_REJECT_ANTICHAIN,PAIR_DELETE_ANTICHAIN,PAIR_INGNORE_ANTICHAIN,PAIR_LEFT_ANTICHAIN,TRANS_USED_SND_BUCHI,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
CookSeeZuleger-TACAS2013-Fig8a_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,4,15,13,ASCC+Antichain,3,false
CookSeeZuleger-TACAS2013-Fig8a_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,0,15,13,ASCC,3,false
CookSeeZuleger-TACAS2013-Fig8a_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,0,0,0,RABIT,137,false
CookSeeZuleger-TACAS2013-Fig8b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,8,3,9,19,12,0,0,0,0,19,17,NCSB+Tarjan,3,true
CookSeeZuleger-TACAS2013-Fig8b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,8,3,9,19,12,1,0,2,13,19,15,ASCC+Antichain,7,true
CookSeeZuleger-TACAS2013-Fig8b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,8,3,9,19,12,0,0,0,0,19,17,ASCC,4,true
CookSeeZuleger-TACAS2013-Fig8b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,8,3,9,19,12,0,0,0,0,0,0,RABIT,103,true
count_down-alloca_true-termination.c.i_Iteration3.ats,false,true,23,6,27,102,33,0,0,0,0,98,58,NCSB+Tarjan,7,false
count_down-alloca_true-termination.c.i_Iteration3.ats,false,true,23,6,27,102,33,0,1,2,18,98,58,ASCC+Antichain,8,false
count_down-alloca_true-termination.c.i_Iteration3.ats,false,true,23,6,27,102,33,0,0,0,0,98,58,ASCC,7,false
count_down-alloca_true-termination.c.i_Iteration3.ats,false,true,23,6,27,102,33,0,0,0,0,0,0,RABIT,528,false
count_down-alloca_true-termination.c.i_Iteration4.ats,false,true,41,14,50,89,33,0,0,0,0,89,137,NCSB+Tarjan,10,true
count_down-alloca_true-termination.c.i_Iteration4.ats,false,true,41,14,50,89,33,4,26,18,81,89,118,ASCC+Antichain,11,true
count_down-alloca_true-termination.c.i_Iteration4.ats,false,true,41,14,50,89,33,0,0,0,0,89,137,ASCC,12,true
count_down-alloca_true-termination.c.i_Iteration4.ats,false,true,41,14,50,89,33,0,0,0,0,0,0,RABIT,252,true
count_up_alloca_true-termination.c.i_Iteration3.ats,false,true,25,6,29,102,33,0,0,0,0,98,60,NCSB+Tarjan,7,false
count_up_alloca_true-termination.c.i_Iteration3.ats,false,true,25,6,29,102,33,0,1,2,20,98,60,ASCC+Antichain,9,false
count_up_alloca_true-termination.c.i_Iteration3.ats,false,true,25,6,29,102,33,0,0,0,0,98,60,ASCC,7,false
count_up_alloca_true-termination.c.i_Iteration3.ats,false,true,25,6,29,102,33,0,0,0,0,0,0,RABIT,441,false
count_up_alloca_true-termination.c.i_Iteration4.ats,false,true,45,14,54,89,33,0,0,0,0,89,143,NCSB+Tarjan,12,true
count_up_alloca_true-termination.c.i_Iteration4.ats,false,true,45,14,54,89,33,4,26,18,87,89,124,ASCC+Antichain,12,true
count_up_alloca_true-termination.c.i_Iteration4.ats,false,true,45,14,54,89,33,0,0,0,0,89,143,ASCC,10,true
count_up_alloca_true-termination.c.i_Iteration4.ats,false,true,45,14,54,89,33,0,0,0,0,0,0,RABIT,209,true
count_up_and_down_alloca_true-termination.c.i_Iteration2.ats,false,true,29,6,33,110,35,0,0,0,0,104,53,NCSB+Tarjan,6,false
count_up_and_down_alloca_true-termination.c.i_Iteration2.ats,false,true,29,6,33,110,35,0,0,2,24,104,53,ASCC+Antichain,8,false
count_up_and_down_alloca_true-termination.c.i_Iteration2.ats,false,true,29,6,33,110,35,0,0,0,0,104,53,ASCC,6,false
count_up_and_down_alloca_true-termination.c.i_Iteration2.ats,false,true,29,6,33,110,35,0,0,0,0,0,0,RABIT,571,false
count_up_and_down_alloca_true-termination.c.i_Iteration6.ats,false,true,42,14,45,91,35,0,0,0,0,91,119,NCSB+Tarjan,9,true
count_up_and_down_alloca_true-termination.c.i_Iteration6.ats,false,true,42,14,45,91,35,3,27,9,83,91,117,ASCC+Antichain,11,true
count_up_and_down_alloca_true-termination.c.i_Iteration6.ats,false,true,42,14,45,91,35,0,0,0,0,91,119,ASCC,9,true
count_up_and_down_alloca_true-termination.c.i_Iteration6.ats,false,true,42,14,45,91,35,0,0,0,0,0,0,RABIT,254,true
cstrcat-alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,0,112,203,NCSB+Tarjan,13,false
cstrcat-alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,68,20,97,112,198,ASCC+Antichain,20,false
cstrcat-alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,0,112,203,ASCC,13,false
cstrcat-alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,0,0,0,RABIT,146,false
cstrcat-alloca_true-termination.c.i_Iteration3.ats,false,true,44,12,61,82,29,0,0,0,0,82,166,NCSB+Tarjan,10,true
cstrcat-alloca_true-termination.c.i_Iteration3.ats,false,true,44,12,61,82,29,1,9,71,110,82,143,ASCC+Antichain,12,true
cstrcat-alloca_true-termination.c.i_Iteration3.ats,false,true,44,12,61,82,29,0,0,0,0,82,166,ASCC,17,true
cstrcat-alloca_true-termination.c.i_Iteration3.ats,false,true,44,12,61,82,29,0,0,0,0,0,0,RABIT,126,true
cstrcat_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,0,112,203,NCSB+Tarjan,13,false
cstrcat_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,68,20,97,112,198,ASCC+Antichain,26,false
cstrcat_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,0,112,203,ASCC,16,false
cstrcat_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,0,0,0,RABIT,168,false
cstrcat_diffterm_alloca_true-termination.c.i_Iteration3.ats,false,true,44,10,61,75,29,0,0,0,0,75,109,NCSB+Tarjan,10,true
cstrcat_diffterm_alloca_true-termination.c.i_Iteration3.ats,false,true,44,10,61,75,29,0,6,36,91,75,100,ASCC+Antichain,16,true
cstrcat_diffterm_alloca_true-termination.c.i_Iteration3.ats,false,true,44,10,61,75,29,0,0,0,0,75,109,ASCC,11,true
cstrcat_diffterm_alloca_true-termination.c.i_Iteration3.ats,false,true,44,10,61,75,29,0,0,0,0,0,0,RABIT,120,true
cstrcat_mixed_alloca_true-termination.c.i_Iteration2.ats,false,true,32,16,42,84,29,0,0,0,0,84,110,NCSB+Tarjan,11,true
cstrcat_mixed_alloca_true-termination.c.i_Iteration2.ats,false,true,32,16,42,84,29,0,10,34,90,84,106,ASCC+Antichain,12,true
cstrcat_mixed_alloca_true-termination.c.i_Iteration2.ats,false,true,32,16,42,84,29,0,0,0,0,84,110,ASCC,14,true
cstrcat_mixed_alloca_true-termination.c.i_Iteration2.ats,false,true,32,16,42,84,29,0,0,0,0,0,0,RABIT,132,true
cstrcat_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,24,6,30,81,29,0,0,0,0,81,57,NCSB+Tarjan,7,true
cstrcat_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,24,6,30,81,29,0,3,11,49,81,55,ASCC+Antichain,8,true
cstrcat_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,24,6,30,81,29,0,0,0,0,81,57,ASCC,7,true
cstrcat_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,24,6,30,81,29,0,0,0,0,0,0,RABIT,121,true
cstrchr_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,24,0,0,0,0,62,94,NCSB+Tarjan,15,true
cstrchr_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,24,0,51,4,36,62,89,ASCC+Antichain,12,true
cstrchr_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,24,0,0,0,0,62,94,ASCC,15,true
cstrchr_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,24,0,0,0,0,0,0,RABIT,106,true
cstrchr_malloc_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,26,0,0,0,0,62,94,NCSB+Tarjan,10,true
cstrchr_malloc_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,26,0,51,4,36,62,89,ASCC+Antichain,11,true
cstrchr_malloc_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,26,0,0,0,0,62,94,ASCC,12,true
cstrchr_malloc_true-termination.c.i_Iteration2.ats,true,true,13,11,14,62,26,0,0,0,0,0,0,RABIT,107,true
cstrcmp_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,16,11,18,78,31,0,0,0,0,78,121,NCSB+Tarjan,12,true
cstrcmp_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,16,11,18,78,31,0,64,7,47,78,114,ASCC+Antichain,16,true
cstrcmp_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,16,11,18,78,31,0,0,0,0,78,121,ASCC,11,true
cstrcmp_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,16,11,18,78,31,0,0,0,0,0,0,RABIT,106,true
cstrcmp_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,16,15,18,93,31,0,0,0,0,93,156,NCSB+Tarjan,13,true
cstrcmp_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,16,15,18,93,31,0,28,8,124,93,154,ASCC+Antichain,16,true
cstrcmp_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,16,15,18,93,31,0,0,0,0,93,156,ASCC,13,true
cstrcmp_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,16,15,18,93,31,0,0,0,0,0,0,RABIT,108,true
cstrcmp_true-termination_true-no-overflow.c_Iteration2.ats,true,true,20,12,22,97,35,0,0,0,0,97,236,NCSB+Tarjan,17,true
cstrcmp_true-termination_true-no-overflow.c_Iteration2.ats,true,true,20,12,22,97,35,0,128,10,88,97,222,ASCC+Antichain,20,true
cstrcmp_true-termination_true-no-overflow.c_Iteration2.ats,true,true,20,12,22,97,35,0,0,0,0,97,236,ASCC,26,true
cstrcmp_true-termination_true-no-overflow.c_Iteration2.ats,true,true,20,12,22,97,35,0,0,0,0,0,0,RABIT,116,true
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,0,139,274,NCSB+Tarjan,19,false
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,44,4,135,139,240,ASCC+Antichain,21,false
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,0,139,274,ASCC,18,false
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,0,0,0,RABIT,334,false
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,37,11,43,113,35,0,0,0,0,113,138,NCSB+Tarjan,11,true
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,37,11,43,113,35,1,24,14,96,113,127,ASCC+Antichain,12,true
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,37,11,43,113,35,0,0,0,0,113,138,ASCC,11,true
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,37,11,43,113,35,0,0,0,0,0,0,RABIT,205,true
cstrcspn_malloc_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,38,0,0,0,0,139,274,NCSB+Tarjan,19,false
cstrcspn_malloc_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,38,0,44,4,135,139,240,ASCC+Antichain,20,false
cstrcspn_malloc_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,38,0,0,0,0,139,274,ASCC,19,false
cstrcspn_malloc_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,38,0,0,0,0,0,0,RABIT,282,false
cstrcspn_malloc_true-termination.c.i_Iteration4.ats,false,true,54,11,65,113,38,0,0,0,0,113,210,NCSB+Tarjan,17,true
cstrcspn_malloc_true-termination.c.i_Iteration4.ats,false,true,54,11,65,113,38,2,44,29,143,113,198,ASCC+Antichain,15,true
cstrcspn_malloc_true-termination.c.i_Iteration4.ats,false,true,54,11,65,113,38,0,0,0,0,113,210,ASCC,13,true
cstrcspn_malloc_true-termination.c.i_Iteration4.ats,false,true,54,11,65,113,38,0,0,0,0,0,0,RABIT,216,true
cstrcspn_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,0,139,274,NCSB+Tarjan,19,false
cstrcspn_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,44,4,135,139,240,ASCC+Antichain,20,false
cstrcspn_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,0,139,274,ASCC,19,false
cstrcspn_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,0,0,0,RABIT,371,false
cstrcspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,37,6,43,107,35,0,0,0,0,107,139,NCSB+Tarjan,11,true
cstrcspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,37,6,43,107,35,1,28,17,85,107,123,ASCC+Antichain,12,true
cstrcspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,37,6,43,107,35,0,0,0,0,107,139,ASCC,12,true
cstrcspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,37,6,43,107,35,0,0,0,0,0,0,RABIT,221,true
cstrcspn_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,23,12,27,129,35,0,0,0,0,126,122,NCSB+Tarjan,11,false
cstrcspn_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,23,12,27,129,35,0,11,3,64,126,120,ASCC+Antichain,13,false
cstrcspn_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,23,12,27,129,35,0,0,0,0,126,122,ASCC,11,false
cstrcspn_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,23,12,27,129,35,0,0,0,0,0,0,RABIT,318,false
cstrcspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,37,12,43,126,35,0,0,0,0,126,230,NCSB+Tarjan,20,true
cstrcspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,37,12,43,126,35,1,32,20,180,126,219,ASCC+Antichain,18,true
cstrcspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,37,12,43,126,35,0,0,0,0,126,230,ASCC,15,true
cstrcspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,37,12,43,126,35,0,0,0,0,0,0,RABIT,226,true
cstrcspn_true-termination_true-no-overflow.c_Iteration2.ats,true,true,27,6,31,126,39,0,0,0,0,120,52,NCSB+Tarjan,11,false
cstrcspn_true-termination_true-no-overflow.c_Iteration2.ats,true,true,27,6,31,126,39,0,0,2,17,120,50,ASCC+Antichain,8,false
cstrcspn_true-termination_true-no-overflow.c_Iteration2.ats,true,true,27,6,31,126,39,0,0,0,0,120,52,ASCC,7,false
cstrcspn_true-termination_true-no-overflow.c_Iteration2.ats,true,true,27,6,31,126,39,0,0,0,0,0,0,RABIT,553,false
cstrcspn_true-termination_true-no-overflow.c_Iteration4.ats,false,true,41,8,47,135,39,0,0,0,0,135,309,NCSB+Tarjan,18,true
cstrcspn_true-termination_true-no-overflow.c_Iteration4.ats,false,true,41,8,47,135,39,1,108,36,91,135,219,ASCC+Antichain,18,true
cstrcspn_true-termination_true-no-overflow.c_Iteration4.ats,false,true,41,8,47,135,39,0,0,0,0,135,309,ASCC,17,true
cstrcspn_true-termination_true-no-overflow.c_Iteration4.ats,false,true,41,8,47,135,39,0,0,0,0,0,0,RABIT,252,true
cstrncmp-alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,0,0,0,0,85,45,NCSB+Tarjan,11,true
cstrncmp-alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,1,0,7,41,85,45,ASCC+Antichain,8,true
cstrncmp-alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,0,0,0,0,85,45,ASCC,7,true
cstrncmp-alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,0,0,0,0,0,0,RABIT,110,true
cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,0,0,0,0,85,45,NCSB+Tarjan,7,true
cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,1,0,7,41,85,45,ASCC+Antichain,8,true
cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,0,0,0,0,85,45,ASCC,7,true
cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,0,0,0,0,0,0,RABIT,117,true
cstrncmp_malloc_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,41,0,0,0,0,83,55,NCSB+Tarjan,7,true
cstrncmp_malloc_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,41,0,12,5,43,83,55,ASCC+Antichain,8,true
cstrncmp_malloc_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,41,0,0,0,0,83,55,ASCC,7,true
cstrncmp_malloc_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,41,0,0,0,0,0,0,RABIT,109,true
cstrncmp_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,38,0,0,0,0,83,55,NCSB+Tarjan,12,true
cstrncmp_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,38,0,12,5,43,83,55,ASCC+Antichain,9,true
cstrncmp_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,38,0,0,0,0,83,55,ASCC,8,true
cstrncmp_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,38,0,0,0,0,0,0,RABIT,128,true
cstrncmp_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,20,23,22,110,38,0,0,0,0,110,281,NCSB+Tarjan,19,true
cstrncmp_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,20,23,22,110,38,0,224,19,57,110,281,ASCC+Antichain,25,true
cstrncmp_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,20,23,22,110,38,0,0,0,0,110,281,ASCC,20,true
cstrncmp_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,20,23,22,110,38,0,0,0,0,0,0,RABIT,122,true
cstrncpy_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,20,13,23,77,28,0,0,0,0,77,92,NCSB+Tarjan,10,true
cstrncpy_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,20,13,23,77,28,0,20,8,48,77,71,ASCC+Antichain,9,true
cstrncpy_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,20,13,23,77,28,0,0,0,0,77,92,ASCC,9,true
cstrncpy_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,20,13,23,77,28,0,0,0,0,0,0,RABIT,189,true
cstrncpy_malloc_true-termination.c.i_Iteration2.ats,false,true,20,6,23,71,31,0,0,0,0,71,49,NCSB+Tarjan,6,true
cstrncpy_malloc_true-termination.c.i_Iteration2.ats,false,true,20,6,23,71,31,0,7,6,35,71,44,ASCC+Antichain,7,true
cstrncpy_malloc_true-termination.c.i_Iteration2.ats,false,true,20,6,23,71,31,0,0,0,0,71,49,ASCC,7,true
cstrncpy_malloc_true-termination.c.i_Iteration2.ats,false,true,20,6,23,71,31,0,0,0,0,0,0,RABIT,176,true
cstrncpy_mixed_alloca_true-termination.c.i_Iteration2.ats,false,true,20,9,24,75,28,0,0,0,0,75,63,NCSB+Tarjan,11,true
cstrncpy_mixed_alloca_true-termination.c.i_Iteration2.ats,false,true,20,9,24,75,28,0,21,9,35,75,58,ASCC+Antichain,13,true
cstrncpy_mixed_alloca_true-termination.c.i_Iteration2.ats,false,true,20,9,24,75,28,0,0,0,0,75,63,ASCC,8,true
cstrncpy_mixed_alloca_true-termination.c.i_Iteration2.ats,false,true,20,9,24,75,28,0,0,0,0,0,0,RABIT,182,true
cstrncpy_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,20,16,23,81,28,0,0,0,0,81,103,NCSB+Tarjan,16,true
cstrncpy_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,20,16,23,81,28,0,5,7,72,81,78,ASCC+Antichain,11,true
cstrncpy_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,20,16,23,81,28,0,0,0,0,81,103,ASCC,16,true
cstrncpy_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,20,16,23,81,28,0,0,0,0,0,0,RABIT,171,true
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,132,274,NCSB+Tarjan,20,false
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,44,4,135,132,240,ASCC+Antichain,27,false
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,132,274,ASCC,28,false
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,0,0,RABIT,273,false
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,0,0,0,0,116,444,NCSB+Tarjan,19,true
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,2,278,46,119,116,417,ASCC+Antichain,22,true
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,0,0,0,0,116,444,ASCC,18,true
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,0,0,0,0,0,0,RABIT,229,true
cstrpbrk_malloc_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,38,0,0,0,0,132,274,NCSB+Tarjan,19,false
cstrpbrk_malloc_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,38,0,44,4,135,132,240,ASCC+Antichain,20,false
cstrpbrk_malloc_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,38,0,0,0,0,132,274,ASCC,19,false
cstrpbrk_malloc_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,38,0,0,0,0,0,0,RABIT,274,false
cstrpbrk_malloc_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,38,0,0,0,0,116,444,NCSB+Tarjan,19,true
cstrpbrk_malloc_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,38,2,204,54,119,116,354,ASCC+Antichain,21,true
cstrpbrk_malloc_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,38,0,0,0,0,116,444,ASCC,19,true
cstrpbrk_malloc_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,38,0,0,0,0,0,0,RABIT,233,true
cstrpbrk_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,132,274,NCSB+Tarjan,18,false
cstrpbrk_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,44,4,135,132,240,ASCC+Antichain,19,false
cstrpbrk_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,132,274,ASCC,19,false
cstrpbrk_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,0,0,RABIT,286,false
cstrpbrk_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,52,6,61,102,35,0,0,0,0,102,199,NCSB+Tarjan,12,true
cstrpbrk_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,52,6,61,102,35,2,56,22,120,102,188,ASCC+Antichain,14,true
cstrpbrk_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,52,6,61,102,35,0,0,0,0,102,199,ASCC,14,true
cstrpbrk_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,52,6,61,102,35,0,0,0,0,0,0,RABIT,291,true
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,23,6,26,111,35,0,0,0,0,109,50,NCSB+Tarjan,7,false
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,23,6,26,111,35,0,0,3,19,109,48,ASCC+Antichain,8,false
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,23,6,26,111,35,0,0,0,0,109,50,ASCC,7,false
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,23,6,26,111,35,0,0,0,0,0,0,RABIT,406,false
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,12,41,123,35,0,0,0,0,123,219,NCSB+Tarjan,22,true
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,12,41,123,35,1,31,13,171,123,209,ASCC+Antichain,16,true
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,12,41,123,35,0,0,0,0,123,219,ASCC,14,true
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,12,41,123,35,0,0,0,0,0,0,RABIT,194,true
cstrspn-alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,132,274,NCSB+Tarjan,29,false
cstrspn-alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,44,4,135,132,240,ASCC+Antichain,30,false
cstrspn-alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,132,274,ASCC,18,false
cstrspn-alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,0,0,RABIT,313,false
cstrspn-alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,0,0,0,0,116,444,NCSB+Tarjan,21,true
cstrspn-alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,2,278,46,119,116,417,ASCC+Antichain,23,true
cstrspn-alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,0,0,0,0,116,444,ASCC,19,true
cstrspn-alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,0,0,0,0,0,0,RABIT,245,true
cstrspn_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,132,274,NCSB+Tarjan,25,false
cstrspn_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,44,4,135,132,240,ASCC+Antichain,27,false
cstrspn_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,132,274,ASCC,18,false
cstrspn_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,0,0,RABIT,276,false
cstrspn_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,0,0,0,0,116,444,NCSB+Tarjan,21,true
cstrspn_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,2,278,46,119,116,417,ASCC+Antichain,34,true
cstrspn_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,0,0,0,0,116,444,ASCC,25,true
