FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,PAIR_REJECT_ANTICHAIN,PAIR_DELETE_ANTICHAIN,PAIR_INGNORE_ANTICHAIN,PAIR_LEFT_ANTICHAIN,TRANS_USED_SND_BUCHI,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,23,11,27,120,33,0,0,0,0,0,81,DifferenceTarjan+TreeSet+lazyS+GBA,28,false
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,23,11,27,120,33,0,0,0,0,0,140,DifferenceTarjan+TreeSet+lazyB+BA,36,false
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,23,11,27,120,33,0,0,0,0,0,138,DifferenceTarjan+TreeSet+lazyB+GBA,40,false
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,23,11,27,120,33,0,0,0,0,0,103,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,32,false
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,23,11,27,120,33,0,0,0,0,0,101,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,32,false
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,41,14,50,89,33,0,0,0,0,0,142,DifferenceTarjan+TreeSet+BA,28,true
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,41,14,50,89,33,0,0,0,0,0,115,DifferenceTarjan+TreeSet+GBA,28,true
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,41,14,50,89,33,0,0,0,0,0,118,DifferenceTarjan+TreeSet+lazyS+BA,28,true
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,41,14,50,89,33,0,0,0,0,0,100,DifferenceTarjan+TreeSet+lazyS+GBA,29,true
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,41,14,50,89,33,0,0,0,0,0,168,DifferenceTarjan+TreeSet+lazyB+BA,32,true
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,41,14,50,89,33,0,0,0,0,0,137,DifferenceTarjan+TreeSet+lazyB+GBA,33,true
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,41,14,50,89,33,0,0,0,0,0,145,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,33,true
count_down-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,41,14,50,89,33,0,0,0,0,0,122,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,33,true
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,24,4,28,25,33,0,0,0,0,0,36,DifferenceTarjan+TreeSet+BA,18,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,24,4,28,25,33,0,0,0,0,0,34,DifferenceTarjan+TreeSet+GBA,18,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,24,4,28,25,33,0,0,0,0,0,36,DifferenceTarjan+TreeSet+lazyS+BA,19,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,24,4,28,25,33,0,0,0,0,0,34,DifferenceTarjan+TreeSet+lazyS+GBA,17,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,24,4,28,25,33,0,0,0,0,0,34,DifferenceTarjan+TreeSet+lazyB+BA,17,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,24,4,28,25,33,0,0,0,0,0,33,DifferenceTarjan+TreeSet+lazyB+GBA,17,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,24,4,28,25,33,0,0,0,0,0,34,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,17,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,24,4,28,25,33,0,0,0,0,0,33,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,17,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,34,7,40,25,33,0,0,0,0,0,66,DifferenceTarjan+TreeSet+BA,22,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,34,7,40,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+GBA,21,false
