FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60005,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60135,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,60196,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration52.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,62505,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration52.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,63740,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration52.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,62455,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration52.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,66758,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration52.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60859,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration52.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,62544,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration52.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,60973,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,69899,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60118,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,71027,time-out
elevator_spec1_product03_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,66804,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,60302,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,63598,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,64990,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60262,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,63180,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,65291,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,67725,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,66011,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,66921,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,65451,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,62251,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,66807,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60002,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,64442,time-out
elevator_spec1_product23_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration5.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,67462,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,61905,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60001,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60004,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,71038,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,60177,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,67262,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,64393,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,66681,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,65582,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,66391,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,61543,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,60499,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,65585,time-out
elevator_spec2_product11_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,66559,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration31.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,38568,memory-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration31.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,62518,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration31.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,35792,memory-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration31.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,44110,memory-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60627,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60019,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,60225,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration31.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,31944,memory-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration31.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,27028,memory-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,60256,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60507,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,60758,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60434,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60326,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,60242,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration31.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,60173,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration31.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,30792,memory-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration31.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60156,time-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration31.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,31654,memory-out
elevator_spec2_product19_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,60144,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration32.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60001,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration32.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,17377,memory-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration32.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,17315,memory-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,60383,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60259,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration32.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,60138,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60592,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60460,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,60068,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60845,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60806,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60002,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60460,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,60845,time-out
elevator_spec2_product27_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration4.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60495,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration12.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,60001,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60296,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60672,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration8.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,60179,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration8.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60326,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration8.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60401,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration8.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,60634,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60680,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60586,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration8.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60043,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration8.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60002,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration12.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,60019,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60659,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60002,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration8.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60374,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60357,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60487,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60471,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,60363,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,60369,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60515,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,60120,time-out
elevator_spec3_product03_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60078,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration12.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60194,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,60416,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60441,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60002,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,60431,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60436,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration11.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60001,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration11.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60001,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60113,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,60321,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60202,time-out
elevator_spec3_product11_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,60382,time-out
elevator_spec3_product21_true-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration17.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60194,time-out
elevator_spec3_product21_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration17.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60072,time-out
elevator_spec3_product21_true-unreach-call_true-termination.cil.c_ORIGINAL_Iteration17.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60096,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration11.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60061,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration11.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60185,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60577,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60528,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60461,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+GBA,60070,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60530,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration11.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60049,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60082,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60555,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+GBA,60562,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_INTSET_LAZY3_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60344,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration11.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,60020,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,60569,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60143,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60420,time-out
elevator_spec3_product27_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration7.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60389,time-out
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60665,time-out
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60001,time-out
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_ORIGINAL_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,60320,time-out
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,60515,time-out
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+GBA,60178,time-out
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60476,time-out
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+BA,60576,time-out
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyB+BA,60323,time-out
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,60002,time-out
elevator_spec3_product28_false-unreach-call_true-termination.cil.c_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,60021,time-out
elevator_spec3_product31_false-unreach-call_true-termination.cil.c_INTSET_LAZY2_Iteration11.ats,false,false,0,0,0,0,0,0,DifferenceTarjan+TreeSet+lazyS+BA,61656,time-out
